8	10	320	160	5654080
8	10	320	320	7190080
8	10	320	480	8726080
8	10	320	640	10262080
8	10	384	192	8136576
8	10	384	384	10348416
8	10	384	576	12560256
8	10	384	768	14772096
8	10	448	224	11069632
8	10	448	448	14080192
8	10	448	672	17090752
8	10	448	896	20101312
8	10	512	1024	26249728
8	10	512	256	14453248
8	10	512	512	18385408
8	10	512	768	22317568
8	10	64	128	414016
8	10	64	32	229696
8	10	64	64	291136
8	10	64	96	352576
8	12	128	128	1385600
8	12	128	192	1680512
8	12	128	256	1975424
8	12	128	64	1090688
8	12	192	192	3110592
8	12	192	288	3774144
8	12	192	384	4437696
8	12	192	96	2447040
8	12	256	128	4344064
8	12	256	256	5523712
8	12	256	384	6703360
8	12	256	512	7883008
8	12	320	160	6781760
8	12	320	320	8624960
8	12	320	480	10468160
8	12	320	640	12311360
8	12	384	192	9760128
8	12	384	384	12414336
8	12	384	576	15068544
8	12	384	768	17722752
8	12	448	224	13279168
8	12	448	448	16891840
8	12	448	672	20504512
8	12	448	896	24117184
8	12	512	1024	31494656
8	12	512	256	17338880
8	12	512	512	22057472
8	12	512	768	26776064
8	12	64	128	496192
8	12	64	32	275008
8	12	64	64	348736
8	12	64	96	422464
8	14	128	128	1615488
8	14	128	192	1959552
8	14	128	256	2303616
8	14	128	64	1271424
8	14	192	192	3627456
8	14	192	288	4401600
8	14	192	384	5175744
8	14	192	96	2853312
8	14	256	128	5065984
8	14	256	256	6442240
8	14	256	384	7818496
8	14	256	512	9194752
8	14	320	160	7909440
8	14	320	320	10059840
8	14	320	480	12210240
8	14	320	640	14360640
8	14	384	192	11383680
8	14	384	384	14480256
8	14	384	576	17576832
8	14	384	768	20673408
8	14	448	224	15488704
8	14	448	448	19703488
8	14	448	672	23918272
8	14	448	896	28133056
8	14	512	1024	36739584
8	14	512	256	20224512
8	14	512	512	25729536
8	14	512	768	31234560
8	14	64	128	578368
8	14	64	32	320320
8	14	64	64	406336
8	14	64	96	492352
8	16	128	128	1845376
8	16	128	192	2238592
8	16	128	256	2631808
8	16	128	64	1452160
8	16	192	192	4144320
8	16	192	288	5029056
8	16	192	384	5913792
8	16	192	96	3259584
8	16	256	128	5787904
8	16	256	256	7360768
8	16	256	384	8933632
8	16	256	512	10506496
8	16	320	160	9037120
8	16	320	320	11494720
8	16	320	480	13952320
8	16	320	640	16409920
8	16	384	192	13007232
8	16	384	384	16546176
8	16	384	576	20085120
8	16	384	768	23624064
8	16	448	224	17698240
8	16	448	448	22515136
8	16	448	672	27332032
8	16	448	896	32148928
8	16	512	1024	41984512
8	16	512	256	23110144
8	16	512	512	29401600
8	16	512	768	35693056
8	16	64	128	660544
8	16	64	32	365632
8	16	64	64	463936
8	16	64	96	562240
8	18	128	128	2075264
8	18	128	192	2517632
8	18	128	256	2960000
8	18	128	64	1632896
8	18	192	192	4661184
8	18	192	288	5656512
8	18	192	384	6651840
8	18	192	96	3665856
8	18	256	128	6509824
8	18	256	256	8279296
8	18	256	384	10048768
8	18	256	512	11818240
8	18	320	160	10164800
8	18	320	320	12929600
8	18	320	480	15694400
8	18	320	640	18459200
8	18	384	192	14630784
8	18	384	384	18612096
8	18	384	576	22593408
8	18	384	768	26574720
8	18	448	224	19907776
8	18	448	448	25326784
8	18	448	672	30745792
8	18	448	896	36164800
8	18	512	1024	47229440
8	18	512	256	25995776
8	18	512	512	33073664
8	18	512	768	40151552
8	18	64	128	742720
8	18	64	32	410944
8	18	64	64	521536
8	18	64	96	632128
8	20	128	128	2305152
8	20	128	192	2796672
8	20	128	256	3288192
8	20	128	64	1813632
8	20	192	192	5178048
8	20	192	288	6283968
8	20	192	384	7389888
8	20	192	96	4072128
8	20	256	128	7231744
8	20	256	256	9197824
8	20	256	384	11163904
8	20	256	512	13129984
8	20	320	160	11292480
8	20	320	320	14364480
8	20	320	480	17436480
8	20	320	640	20508480
8	20	384	192	16254336
8	20	384	384	20678016
8	20	384	576	25101696
8	20	384	768	29525376
8	20	448	224	22117312
8	20	448	448	28138432
8	20	448	672	34159552
8	20	448	896	40180672
8	20	512	1024	52474368
8	20	512	256	28881408
8	20	512	512	36745728
8	20	512	768	44610048
8	20	64	128	824896
8	20	64	32	456256
8	20	64	64	579136
8	20	64	96	702016
